0.00000000e+00,0.00000000e+00.1,0.00000000e+00.2,-1.35578944e-08
1.99025e-06,2.35526067,1.99025e-06,-0.000179351416
1.99075e-06,2.35471964,1.99075e-06,0.000148463197
1.99129253e-06,2.35422529,1.99129253e-06,-0.000182326058
1.99133598e-06,2.35415662,1.99133598e-06,-3.09486659e-05
1.99142289e-06,2.35407143,1.99142289e-06,-9.49446638e-06
1.99153966e-06,2.35395401,1.99153966e-06,-0.000430888715
1.99168144e-06,2.35381399,1.99168144e-06,-0.00119302627
1.99183731e-06,2.35375514,1.99183731e-06,-0.00447453137
1.99200797e-06,2.35213933,1.99200797e-06,-0.0164663657
1.99215133e-06,2.34563948,1.99215133e-06,-0.028687757
1.99229642e-06,2.33261689,1.99229642e-06,-0.00926628027
1.99241448e-06,2.31124545,1.99241448e-06,-0.00822649325
1.9925e-06,2.2443571,1.9925e-06,-0.0176479164
1.99251165e-06,2.22383338,1.99251165e-06,-0.0226264258
1.99253494e-06,2.16936854,1.99253494e-06,-0.03410813
1.99258152e-06,2.04476439,1.99258152e-06,-0.0285517549
1.99267468e-06,1.8882196,1.99267468e-06,-0.0100351425
1.99280278e-06,1.77067805,1.99280278e-06,-0.00864574833
1.99293416e-06,1.71233713,1.99293416e-06,0.000730285496
1.99310347e-06,1.69418087,1.99310347e-06,-0.00209935481
1.99338742e-06,1.68343834,1.99338742e-06,0.00140145597
1.99391051e-06,1.6843464,1.99391051e-06,-0.00143054484
1.99452772e-06,1.68217915,1.99452772e-06,0.0013703776
1.99576215e-06,1.68302944,1.99576215e-06,-0.00135918527
1.998231e-06,1.67946689,1.998231e-06,0.00133286549
2.0031687e-06,1.677597,2.0031687e-06,-0.00134043454
2.01e-06,1.67085936,2.01e-06,0.00132218472
2.0101e-06,1.67159716,2.0101e-06,3.17578516e-05
2.0103e-06,1.67156389,2.0103e-06,-7.77720608e-05
2.01056538e-06,1.67125657,2.01056538e-06,-2.14848615e-05
2.01085386e-06,1.67115192,2.01085386e-06,-0.00136753285
2.011e-06,1.67107914,2.011e-06,-0.00342462432
2.01101615e-06,1.67111685,2.01101615e-06,-0.0036125979
2.01104845e-06,1.67115404,2.01104845e-06,-0.00412943922
2.01111305e-06,1.67073562,2.01111305e-06,-0.0109149142
2.01123309e-06,1.66639423,2.01123309e-06,-0.0630766194
2.01133892e-06,1.65765769,2.01133892e-06,-0.11274311
2.01143517e-06,1.85613183,2.01143517e-06,-0.415130576
2.01152937e-06,3.08213904,2.01152937e-06,-0.862602214
2.01159872e-06,4.25574394,2.01159872e-06,-0.900198398
2.01167854e-06,4.60478447,2.01167854e-06,-0.782837059
2.0117564e-06,4.68442584,2.0117564e-06,-0.692481487
2.01183402e-06,4.76970931,2.01183402e-06,-0.591147505
2.01195988e-06,4.8247574,2.01195988e-06,-0.434085443
2.01211367e-06,4.87157125,2.01211367e-06,-0.308232387
2.01241074e-06,4.88691212,2.01241074e-06,-0.223157107
2.01269332e-06,4.89376971,2.01269332e-06,-0.222999438
2.01306791e-06,4.88786152,2.01306791e-06,-0.221554251
2.01353531e-06,4.89347606,2.01353531e-06,-0.223110282
2.01447011e-06,4.88805234,2.01447011e-06,-0.221476967
2.01633971e-06,4.89338346,2.01633971e-06,-0.223147294
2.02007891e-06,4.88809804,2.02007891e-06,-0.221458883
2.02755731e-06,4.89336081,2.02755731e-06,-0.223156229
2.0425141e-06,4.88810933,2.0425141e-06,-0.221454442
2.07242769e-06,4.89335518,2.07242769e-06,-0.22315844
2.13225487e-06,4.88811215,2.13225487e-06,-0.221453334
2.166e-06,4.89335258,2.166e-06,-0.223159464
2.1661e-06,4.89086843,2.1661e-06,-0.222207523
2.1663e-06,4.89061316,2.1663e-06,-0.22226675
2.16651108e-06,4.89082262,2.16651108e-06,-0.223064981
2.16673856e-06,4.89056521,2.16673856e-06,-0.227738688
2.16691911e-06,4.8908047,2.16691911e-06,-0.232089901
2.167e-06,4.89063591,2.167e-06,-0.233902391
2.167019e-06,4.89070709,2.167019e-06,-0.23404601
2.16705699e-06,4.89078056,2.16705699e-06,-0.234169917
2.16713297e-06,4.89079894,2.16713297e-06,-0.234259952
2.16728494e-06,4.8907588,2.16728494e-06,-0.234095665
2.16746571e-06,4.89077715,2.16746571e-06,-0.23368456
2.16770375e-06,4.89281355,2.16770375e-06,-0.237880585
2.1679528e-06,4.90120175,2.1679528e-06,-0.253316262
2.16822642e-06,4.92598607,2.16822642e-06,-0.232954045
2.16841674e-06,4.92628987,2.16841674e-06,-0.224799054
2.16857855e-06,4.91003961,2.16857855e-06,-0.224313616
2.16869261e-06,4.89402352,2.16869261e-06,-0.222611053
2.16882214e-06,4.85696455,2.16882214e-06,-0.220811856
2.16903202e-06,4.42612135,2.16903202e-06,-0.194959709
2.1694065e-06,2.45513539,2.1694065e-06,-0.0939793543
2.16967778e-06,1.87584906,2.16967778e-06,-0.0812237539
2.16999979e-06,1.88642353,2.16999979e-06,-0.0871507785
2.17036166e-06,1.87037734,2.17036166e-06,-0.0840039449
2.17077564e-06,1.8840299,2.17077564e-06,-0.0863728582
2.17141819e-06,1.86988918,2.17141819e-06,-0.084302462
2.17270328e-06,1.88209819,2.17270328e-06,-0.0861751001
2.17527348e-06,1.86706086,2.17527348e-06,-0.0842171004
2.176e-06,1.87924424,2.176e-06,-0.0859926869
2.17606112e-06,1.87275642,2.17606112e-06,-0.0851126378
2.17618336e-06,1.8715926,2.17618336e-06,-0.0849558366
2.17642784e-06,1.87232821,2.17642784e-06,-0.0851435187
2.17668947e-06,1.87123067,2.17668947e-06,-0.0892856307
2.17686971e-06,1.8718956,2.17686971e-06,-0.0936213586
2.177e-06,1.87111389,2.177e-06,-0.0966611243
2.17701668e-06,1.87134152,2.17701668e-06,-0.0967656738
2.17705003e-06,1.87146449,2.17705003e-06,-0.0969013275
2.17711674e-06,1.87136716,2.17711674e-06,-0.0970397825
2.17723656e-06,1.87128631,2.17723656e-06,-0.0970033132
2.17742452e-06,1.87108315,2.17742452e-06,-0.0965424791
2.17765724e-06,1.87171124,2.17765724e-06,-0.099141007
2.17789565e-06,1.87553294,2.17789565e-06,-0.116007258
2.17823639e-06,1.90223989,2.17823639e-06,-0.0950365819
2.17847543e-06,2.15736052,2.17847543e-06,-0.0986042171
2.1787014e-06,2.52820541,2.1787014e-06,-0.116186313
2.17887312e-06,2.5434086,2.17887312e-06,-0.115018763
2.17905414e-06,2.53023274,2.17905414e-06,-0.115414918
2.17932462e-06,2.53688186,2.17932462e-06,-0.114856731
2.17963334e-06,2.52770932,2.17963334e-06,-0.115254233
2.18022251e-06,2.53459499,2.18022251e-06,-0.114837188
2.18079852e-06,2.52653982,2.18079852e-06,-0.115193978
2.18195054e-06,2.53266015,2.18195054e-06,-0.114761384
2.18424043e-06,2.52305111,2.18424043e-06,-0.115029257
2.1887208e-06,2.52559279,2.1887208e-06,-0.114443177
2.19768153e-06,2.50918766,2.19768153e-06,-0.114397622
2.21560299e-06,2.49785891,2.21560299e-06,-0.113183355
2.2514459e-06,2.45437506,2.2514459e-06,-0.111905886
2.3114459e-06,2.40135355,2.3114459e-06,-0.108797168
2.3714459e-06,2.33609673,2.3714459e-06,-0.106529708
2.4314459e-06,2.28557101,2.4314459e-06,-0.103534738
2.4914459e-06,2.22329538,2.4914459e-06,-0.101402468
2.493e-06,2.2282687,2.493e-06,-0.100933271
2.49321569e-06,2.22493964,2.49321569e-06,-0.101130908
2.49364707e-06,2.22444073,2.49364707e-06,-0.101108858
2.49421987e-06,2.22401504,2.49421987e-06,-0.101099931
2.49427372e-06,2.22391807,2.49427372e-06,-0.101100356
2.49438142e-06,2.22381263,2.49438142e-06,-0.101091116
2.4945211e-06,2.22368551,2.4945211e-06,-0.101350417
2.49469414e-06,2.22352942,2.49469414e-06,-0.102251604
2.49487493e-06,2.22392531,2.49487493e-06,-0.104540807
2.49504548e-06,2.21281094,2.49504548e-06,-0.149830703
2.49518874e-06,2.17166065,2.49518874e-06,-0.243311109
2.49532395e-06,1.90230157,2.49532395e-06,-0.297812803
2.49542412e-06,1.52277893,2.49542412e-06,-0.270550167
2.4955e-06,1.50717455,2.4955e-06,-0.21250465
2.49551048e-06,1.51767835,2.49551048e-06,-0.202243807
2.49553144e-06,1.52830892,2.49553144e-06,-0.182931308
2.49557337e-06,1.53613531,2.49557337e-06,-0.148364734
2.49565722e-06,1.55131719,2.49565722e-06,-0.102612228
2.49582492e-06,1.55892278,2.49582492e-06,-0.0721072763
2.49598377e-06,1.56013287,2.49598377e-06,-0.0711896669
2.49623032e-06,1.55897866,2.49623032e-06,-0.0708423983
2.4965665e-06,1.5596985,2.4965665e-06,-0.0708928965
2.49723886e-06,1.55838187,2.49723886e-06,-0.0708070355
2.49858358e-06,1.55837847,2.49858358e-06,-0.0708327111
2.5e-06,1.55662633,2.5e-06,-0.0707276197
2.50019861e-06,1.55690057,2.50019861e-06,-0.070760313
2.50059584e-06,1.55667276,2.50059584e-06,-0.0707418052
2.50116545e-06,1.55628179,2.50116545e-06,-0.0707387324
2.50126608e-06,1.55622793,2.50126608e-06,-0.0707414722
2.50146736e-06,1.55609987,2.50146736e-06,-0.0707494616
2.50166489e-06,1.55596004,2.50166489e-06,-0.0716940711
2.50184784e-06,1.55621717,2.50184784e-06,-0.0737851139
2.50204108e-06,1.54810256,2.50204108e-06,-0.115003806
2.50219301e-06,1.51743794,2.50219301e-06,-0.210701815
2.50232322e-06,2.5006717,2.50232322e-06,-0.3455531
2.50242905e-06,4.43258506,2.50242905e-06,-0.470450662
2.5025e-06,4.77365252,2.5025e-06,-0.469859781
2.50251071e-06,4.75640765,2.50251071e-06,-0.464223322
2.50253214e-06,4.7451745,2.50253214e-06,-0.456561457
2.502575e-06,4.76549185,2.502575e-06,-0.447049929
2.50266072e-06,4.79422777,2.50266072e-06,-0.423146658
2.50279902e-06,4.83579407,2.50279902e-06,-0.34977342
2.50303052e-06,4.87863568,2.50303052e-06,-0.253728812
2.50330327e-06,4.88993271,2.50330327e-06,-0.224213871
2.5036252e-06,4.89091478,2.5036252e-06,-0.222172342
2.50396589e-06,4.89059207,2.50396589e-06,-0.222357324
2.50464727e-06,4.89086984,2.50464727e-06,-0.222259574
2.50601004e-06,4.89060078,2.50601004e-06,-0.22235139
2.50873557e-06,4.89086602,2.50873557e-06,-0.222261314
2.51418663e-06,4.89060261,2.51418663e-06,-0.222350685
2.52508876e-06,4.89086513,2.52508876e-06,-0.222261632
2.54689301e-06,4.89060305,2.54689301e-06,-0.222350535
2.5905015e-06,4.89086495,2.5905015e-06,-0.222261709
2.6505015e-06,4.89060321,2.6505015e-06,-0.222350494
2.657e-06,4.89086436,2.657e-06,-0.222261882
2.65725e-06,4.89073706,2.65725e-06,-0.222284077
2.65775e-06,4.89073117,2.65775e-06,-0.222272231
2.65822001e-06,4.89073564,2.65822001e-06,-0.222905974
2.65872529e-06,4.89072896,2.65872529e-06,-0.226934055
2.65923548e-06,4.8907437,2.65923548e-06,-0.231790533
2.6595e-06,4.89072116,2.6595e-06,-0.233518095
2.65954881e-06,4.89073223,2.65954881e-06,-0.233481946
2.65964642e-06,4.89078314,2.65964642e-06,-0.233297244
2.65984166e-06,4.89135675,2.65984166e-06,-0.236742938
2.660031e-06,4.8928352,2.660031e-06,-0.248175011
2.66033305e-06,4.89874722,2.66033305e-06,-0.23056061
2.66053559e-06,4.8957565,2.66053559e-06,-0.221842793
2.66073435e-06,4.88085157,2.66073435e-06,-0.219471049
2.66086666e-06,4.862935,2.66086666e-06,-0.214689415
2.66099864e-06,4.82603165,2.66099864e-06,-0.206561559
2.6612626e-06,4.33349145,2.6612626e-06,-0.0768162836
2.6615458e-06,3.59978266,2.6615458e-06,-0.0224698744
2.66184959e-06,2.9770402,2.66184959e-06,-0.0286470075
2.6621885e-06,2.34160913,2.6621885e-06,-0.0112543614
2.66261625e-06,2.02034748,2.66261625e-06,-0.00389181095
2.66311993e-06,1.99502213,2.66311993e-06,0.00301677884
2.66368646e-06,2.00369513,2.66368646e-06,-0.00291916353
2.66434947e-06,1.99736908,2.66434947e-06,0.002817085
2.66555416e-06,2.00100887,2.66555416e-06,-0.00278708638
2.66795728e-06,1.99456838,2.66795728e-06,0.00274640663
2.6722537e-06,1.99510515,2.6722537e-06,-0.00274985102
2.676e-06,1.9877372,2.676e-06,0.00271774627
2.6761e-06,1.9894437,2.6761e-06,0.000174296267
2.6763e-06,1.98961664,2.6763e-06,-4.56421441e-05
2.67651108e-06,1.98918086,2.67651108e-06,-0.000647696548
2.67673855e-06,1.98896681,2.67673855e-06,-0.00529687969
2.67691911e-06,1.98853584,2.67691911e-06,-0.00966965863
2.677e-06,1.98854126,2.677e-06,-0.0115031687
2.677019e-06,1.98849117,2.677019e-06,-0.0116898278
2.67705699e-06,1.98846513,2.67705699e-06,-0.0119307324
2.67713297e-06,1.9884893,2.67713297e-06,-0.0120941341
2.67728495e-06,1.98840921,2.67728495e-06,-0.0118231593
2.67746573e-06,1.98833133,2.67746573e-06,-0.0114870355
2.67770385e-06,1.99444814,2.67770385e-06,-0.021143776
2.67795307e-06,2.08776385,2.67795307e-06,-0.0545595762
2.6782241e-06,2.56370597,2.6782241e-06,-0.0858243424
2.67843691e-06,2.65897134,2.67843691e-06,-0.135339619
2.67863451e-06,2.65157216,2.67863451e-06,-0.058323064
2.67878887e-06,2.66152918,2.67878887e-06,-0.0677154724
2.67894889e-06,2.65166698,2.67894889e-06,-0.0113774607
2.67925247e-06,2.65861343,2.67925247e-06,-0.0227811643
2.67964176e-06,2.64972332,2.67964176e-06,0.0148973658
2.68011164e-06,2.65707715,2.68011164e-06,-0.0151064416
2.68063999e-06,2.64867451,2.68063999e-06,0.0147636111
2.68169669e-06,2.65523003,2.68169669e-06,-0.0146247416
2.68370163e-06,2.64529131,2.68370163e-06,0.0145171442
2.68771152e-06,2.64849159,2.68771152e-06,-0.0144977744
2.6957313e-06,2.63189757,2.6957313e-06,0.0144539566
2.71177085e-06,2.62177893,2.71177085e-06,-0.0144660802
2.74384996e-06,2.57894405,2.74384996e-06,0.0144384799
2.80384996e-06,2.5219678,2.80384996e-06,-0.0144575471
2.86384996e-06,2.4513575,2.86384996e-06,0.01443355
2.92384996e-06,2.39742656,2.92384996e-06,-0.0144513921
2.98384996e-06,2.32990284,2.98384996e-06,0.014428629
2.99e-06,2.33134043,2.99e-06,-0.0144215659
2.99025e-06,2.32736738,2.99025e-06,-0.000178444788
2.99075e-06,2.32683358,2.99075e-06,0.000147844636
2.99129253e-06,2.32634408,2.99129253e-06,-0.000181454276
2.99133598e-06,2.32627638,2.99133598e-06,-3.0764364e-05
2.99142287e-06,2.32619241,2.99142287e-06,-9.39819398e-06
2.99153965e-06,2.3260762,2.99153965e-06,-0.000430647224
2.99168144e-06,2.32593786,2.99168144e-06,-0.00119285341
2.99183731e-06,2.3258806,2.99183731e-06,-0.00447434383
2.99200798e-06,2.32426862,2.99200798e-06,-0.0164663107
2.99215134e-06,2.31778072,2.99215134e-06,-0.0286848232
2.99229643e-06,2.30479773,2.99229643e-06,-0.00926003112
2.99241449e-06,2.28354947,2.99241449e-06,-0.00820545828
2.9925e-06,2.21708553,2.9925e-06,-0.0175485718
2.99251164e-06,2.19667946,2.99251164e-06,-0.0225030147
2.99253493e-06,2.14249448,2.99253493e-06,-0.0339351965
2.99258151e-06,2.01873182,2.99258151e-06,-0.0283115608
2.99267467e-06,1.86373485,2.99267467e-06,-0.00990767105
2.99280306e-06,1.74595419,2.99280306e-06,-0.00873117092
2.99293446e-06,1.68574429,2.99293446e-06,0.000561781406
2.99310409e-06,1.66646613,2.99310409e-06,-0.00200935932
2.99338836e-06,1.65535473,2.99338836e-06,0.00131509353
2.99390888e-06,1.65614669,2.99390888e-06,-0.00135057065
2.99453035e-06,1.65406672,2.99453035e-06,0.00129532318
2.99577329e-06,1.65484776,2.99577329e-06,-0.00128612359
2.99825916e-06,1.65137404,2.99825916e-06,0.00126116317
3e-06,1.65178295,3e-06,-0.00125854822
