0.00000000e+00,0.00000000e+00.1,0.00000000e+00.2,-1.35578944e-08
1.71170511e-06,2.6926239,1.71170511e-06,-0.0156236868
1.74359254e-06,2.63155846,1.74359254e-06,0.0155840499
1.80359254e-06,2.5443416,1.80359254e-06,-0.0156133259
1.86359254e-06,2.44321566,1.86359254e-06,0.0155790552
1.92359254e-06,2.36248719,1.92359254e-06,-0.015605683
1.98359254e-06,2.26781199,1.98359254e-06,0.0155740151
1.99e-06,2.26724606,1.99e-06,-0.0155726571
1.99025e-06,2.26269052,1.99025e-06,-0.00020512906
1.99075e-06,2.26194909,1.99075e-06,0.000165980852
1.99129342e-06,2.26123061,1.99129342e-06,-0.000207264989
1.99133711e-06,2.26114283,1.99133711e-06,-3.60187274e-05
1.99142449e-06,2.26102298,1.99142449e-06,-1.28684385e-05
1.99154068e-06,2.26085799,1.99154068e-06,-0.000443041779
1.99168169e-06,2.2606616,1.99168169e-06,-0.00120307551
1.99183712e-06,2.2605415,1.99183712e-06,-0.00448213475
1.99200729e-06,2.25884055,1.99200729e-06,-0.0164021953
1.99215046e-06,2.25210551,1.99215046e-06,-0.0287787308
1.99229567e-06,2.2379562,1.99229567e-06,-0.00942753571
1.99242686e-06,2.2070856,1.99242686e-06,-0.00900200153
1.9925e-06,2.13430338,1.9925e-06,-0.021021032
1.99251183e-06,2.10957658,1.99251183e-06,-0.0260145555
1.99253549e-06,2.04622241,1.99253549e-06,-0.0377666394
1.99258281e-06,1.90168804,1.99258281e-06,-0.032702628
1.99267746e-06,1.7174249,1.99267746e-06,-0.0109954284
1.99279864e-06,1.62883156,1.99279864e-06,-0.00292138181
1.99293004e-06,1.59771816,1.99293004e-06,0.000123771335
1.99308845e-06,1.58335939,1.99308845e-06,-0.00111513599
1.99337031e-06,1.57578251,1.99337031e-06,0.000663926426
1.99384586e-06,1.57501641,1.99384586e-06,-0.000737585957
1.99458536e-06,1.57416362,1.99458536e-06,0.000713310154
1.99606434e-06,1.57278138,1.99606434e-06,-0.000728645327
1.99902231e-06,1.56956778,1.99902231e-06,0.000708092889
2.00493824e-06,1.5636272,2.00493824e-06,-0.000725948485
2.01e-06,1.55826537,2.01e-06,0.00070626617
2.0101e-06,1.55825804,2.0101e-06,-2.77573824e-05
2.0103e-06,1.55805353,2.0103e-06,-3.18296764e-05
2.01056538e-06,1.55777076,2.01056538e-06,-6.58615502e-05
2.01085386e-06,1.55748846,2.01085386e-06,-0.00133324576
2.011e-06,1.55741959,2.011e-06,-0.00345915699
2.01101615e-06,1.55742483,2.01101615e-06,-0.00362966847
2.01104845e-06,1.55742495,2.01104845e-06,-0.00413274038
2.01111305e-06,1.55706826,2.01111305e-06,-0.0108923681
2.01123309e-06,1.55370911,2.01123309e-06,-0.0629402934
2.01133891e-06,1.54689993,2.01133891e-06,-0.112552453
2.01143531e-06,1.71772051,2.01143531e-06,-0.428588078
2.01152966e-06,2.88178156,2.01152966e-06,-0.906509522
2.01159918e-06,4.11390586,2.01159918e-06,-0.991734729
2.01167908e-06,4.51689337,2.01167908e-06,-0.882548071
2.01175231e-06,4.60440128,2.01175231e-06,-0.80394881
2.01183271e-06,4.70349541,2.01183271e-06,-0.698243944
2.01195348e-06,4.76443893,2.01195348e-06,-0.547340227
2.0121088e-06,4.81776422,2.0121088e-06,-0.413138322
2.01239353e-06,4.83574784,2.01239353e-06,-0.326828471
2.01266672e-06,4.8433943,2.01266672e-06,-0.322655216
2.01304012e-06,4.83744413,2.01304012e-06,-0.322754779
2.01349264e-06,4.84313144,2.01349264e-06,-0.322669897
2.01439769e-06,4.83763796,2.01439769e-06,-0.322686244
2.01620777e-06,4.84303605,2.01620777e-06,-0.322706224
2.01982795e-06,4.83768514,2.01982795e-06,-0.322668204
2.0270683e-06,4.84301264,2.0270683e-06,-0.322715183
2.04154901e-06,4.83769682,2.04154901e-06,-0.32266374
2.07051041e-06,4.84300682,2.07051041e-06,-0.322717414
2.12843323e-06,4.83769974,2.12843323e-06,-0.322662624
2.166e-06,4.84300436,2.166e-06,-0.322718358
2.1661e-06,4.8404885,2.1661e-06,-0.3225924
2.1663e-06,4.84023197,2.1663e-06,-0.322650882
2.16651107e-06,4.84044368,2.16651107e-06,-0.32344884
2.16673855e-06,4.84018788,2.16673855e-06,-0.328121682
2.1669191e-06,4.84043181,2.1669191e-06,-0.332474194
2.167e-06,4.84026221,2.167e-06,-0.33428643
2.167019e-06,4.84033431,2.167019e-06,-0.334430639
2.16705699e-06,4.84040798,2.16705699e-06,-0.334555526
2.16713297e-06,4.84042523,2.16713297e-06,-0.334646069
2.16728493e-06,4.84038395,2.16728493e-06,-0.33448053
2.1674657e-06,4.84040091,2.1674657e-06,-0.334069916
2.16770374e-06,4.84235884,2.16770374e-06,-0.338299008
2.16795278e-06,4.85022124,2.16795278e-06,-0.353862081
2.1682264e-06,4.8722747,2.1682264e-06,-0.333836476
2.16841667e-06,4.86753251,2.16841667e-06,-0.325316086
2.16857835e-06,4.8430936,2.16857835e-06,-0.323886658
2.16869235e-06,4.81685087,2.16869235e-06,-0.321086747
2.16882186e-06,4.75547613,2.16882186e-06,-0.316665517
2.16903167e-06,3.9857397,2.16903167e-06,-0.255376572
2.16932875e-06,2.00777765,2.16932875e-06,-0.114702898
2.16953395e-06,1.91410292,2.16953395e-06,-0.127535295
2.16976591e-06,1.95239607,2.16976591e-06,-0.130677919
2.17007561e-06,1.90957259,2.17007561e-06,-0.126184469
2.17048921e-06,1.94490548,2.17048921e-06,-0.130639051
2.17095663e-06,1.9090015,2.17095663e-06,-0.126256434
2.17189148e-06,1.94136543,2.17189148e-06,-0.130357079
2.1733035e-06,1.90653346,2.1733035e-06,-0.126127261
2.176e-06,1.93617686,2.176e-06,-0.129990593
2.1761e-06,1.91585385,2.1761e-06,-0.127619829
2.1763e-06,1.91415913,2.1763e-06,-0.127458942
2.17651117e-06,1.91522893,2.17651117e-06,-0.128483533
2.1767386e-06,1.91369369,2.1767386e-06,-0.13284811
2.17691943e-06,1.91467521,2.17691943e-06,-0.137409033
2.177e-06,1.91354565,2.177e-06,-0.13903869
2.17701901e-06,1.91392353,2.17701901e-06,-0.139245539
2.17705704e-06,1.91403833,2.17705704e-06,-0.139407174
2.17713309e-06,1.91387047,2.17713309e-06,-0.139523485
2.1772852e-06,1.91373093,2.1772852e-06,-0.139386617
2.17746604e-06,1.91347748,2.17746604e-06,-0.13893672
2.17770408e-06,1.91455851,2.17770408e-06,-0.144473541
2.17795334e-06,1.92007232,2.17795334e-06,-0.164019377
2.1782321e-06,1.94311722,2.1782321e-06,-0.13758958
2.17845316e-06,2.05645413,2.17845316e-06,-0.137799305
2.17865656e-06,2.52909831,2.17865656e-06,-0.169733775
2.1788304e-06,2.58769066,2.1788304e-06,-0.171873847
2.17900762e-06,2.55631321,2.17900762e-06,-0.170797877
2.17926348e-06,2.58046941,2.17926348e-06,-0.171581691
2.17956921e-06,2.55650385,2.17956921e-06,-0.170771805
2.18010674e-06,2.57715137,2.18010674e-06,-0.171447935
2.18061292e-06,2.55550477,2.18061292e-06,-0.170703286
2.18162527e-06,2.5743354,2.18162527e-06,-0.171271881
2.18316241e-06,2.551932,2.18316241e-06,-0.170458708
2.1858976e-06,2.56765849,2.1858976e-06,-0.170830614
2.19095452e-06,2.54028016,2.19095452e-06,-0.169679863
2.20106835e-06,2.54462843,2.20106835e-06,-0.169296447
2.22129603e-06,2.49502582,2.22129603e-06,-0.166662495
2.26175138e-06,2.45459057,2.26175138e-06,-0.1632945
2.32175138e-06,2.35032013,2.32175138e-06,-0.157015736
2.38175138e-06,2.28532405,2.38175138e-06,-0.152010763
2.44175138e-06,2.18772238,2.44175138e-06,-0.146176243
2.493e-06,2.13844468,2.493e-06,-0.142219469
2.49325e-06,2.12982563,2.49325e-06,-0.141982944
2.49375e-06,2.1289659,2.49375e-06,-0.1419272
2.49429454e-06,2.12849425,2.49429454e-06,-0.141909616
2.49433896e-06,2.12833439,2.49433896e-06,-0.141898807
2.49442781e-06,2.12820582,2.49442781e-06,-0.141887651
2.49454409e-06,2.12806284,2.49454409e-06,-0.142333906
2.49468316e-06,2.12788861,2.49468316e-06,-0.143054957
2.49483806e-06,2.12817135,2.49483806e-06,-0.145024562
2.49500654e-06,2.12093543,2.49500654e-06,-0.176134207
2.4951489e-06,2.08813737,2.4951489e-06,-0.264551113
2.49527905e-06,1.98339682,2.49527905e-06,-0.333675735
2.4953929e-06,1.45343598,2.4953929e-06,-0.3068819
2.4955e-06,1.4107941,2.4955e-06,-0.229690442
2.49551118e-06,1.42704905,2.49551118e-06,-0.220495079
2.49553353e-06,1.43956487,2.49553353e-06,-0.200969658
2.49557823e-06,1.44508367,2.49557823e-06,-0.166123857
2.49566763e-06,1.46036918,2.49566763e-06,-0.123304486
2.49584207e-06,1.46436403,2.49584207e-06,-0.0980236271
2.49600124e-06,1.46675527,2.49600124e-06,-0.0980125117
2.49626378e-06,1.46418409,2.49626378e-06,-0.0975593946
2.49663285e-06,1.46607408,2.49663285e-06,-0.0977488512
2.49737098e-06,1.46328928,2.49737098e-06,-0.0975005477
2.49884725e-06,1.46408495,2.49884725e-06,-0.0976148895
2.5e-06,1.46101849,2.5e-06,-0.097350382
2.50016711e-06,1.46184917,2.50016711e-06,-0.0974431543
2.50050133e-06,1.46161114,2.50050133e-06,-0.0974191069
2.50116977e-06,1.46097177,2.50116977e-06,-0.0973903641
2.50124319e-06,1.46093094,2.50124319e-06,-0.0973923873
2.50139005e-06,1.46080471,2.50139005e-06,-0.0973802333
2.50155566e-06,1.46065165,2.50155566e-06,-0.0978271501
2.50174129e-06,1.46057549,2.50174129e-06,-0.099071993
2.50192469e-06,1.46085329,2.50192469e-06,-0.102079004
2.50211747e-06,1.441243,2.50211747e-06,-0.190567416
2.50225527e-06,1.46372342,2.50225527e-06,-0.279878259
2.50236972e-06,3.11076343,2.50236972e-06,-0.461478581
2.50245938e-06,4.55976989,2.50245938e-06,-0.568474756
2.5025e-06,4.65646492,2.5025e-06,-0.562733392
2.50250997e-06,4.6625569,2.50250997e-06,-0.559345866
2.50252991e-06,4.67570996,2.50252991e-06,-0.554071136
2.50256978e-06,4.70005932,2.50256978e-06,-0.545184844
2.50264953e-06,4.7338664,2.50264953e-06,-0.523607278
2.50280903e-06,4.78673502,2.50280903e-06,-0.440692061
2.50302723e-06,4.82756091,2.50302723e-06,-0.354271423
2.50331325e-06,4.83978242,2.50331325e-06,-0.323917181
2.50367409e-06,4.84056742,2.50367409e-06,-0.322506941
2.50401339e-06,4.84018922,2.50401339e-06,-0.322752563
2.50469198e-06,4.84051088,2.50469198e-06,-0.322636054
2.50604917e-06,4.84019947,2.50604917e-06,-0.322742131
2.50876353e-06,4.84050644,2.50876353e-06,-0.322639319
2.51419227e-06,4.84020159,2.51419227e-06,-0.322740779
2.52504974e-06,4.8405054,2.52504974e-06,-0.322639944
2.54676468e-06,4.84020217,2.54676468e-06,-0.322740485
2.59019456e-06,4.84050521,2.59019456e-06,-0.322640092
2.65019456e-06,4.84020229,2.65019456e-06,-0.322740404
2.657e-06,4.84050455,2.657e-06,-0.322640417
2.65725e-06,4.84035714,2.65725e-06,-0.322667456
2.65775e-06,4.84035044,2.65775e-06,-0.322656871
2.65822001e-06,4.84035596,2.65822001e-06,-0.323289848
2.65872529e-06,4.84035039,2.65872529e-06,-0.327318915
2.65923548e-06,4.84036736,2.65923548e-06,-0.332174977
2.6595e-06,4.84034687,2.6595e-06,-0.333903452
2.65954881e-06,4.84035884,2.65954881e-06,-0.333867383
2.65964643e-06,4.84040901,2.65964643e-06,-0.333682691
2.65984166e-06,4.84092156,2.65984166e-06,-0.33711513
2.660031e-06,4.84212463,2.660031e-06,-0.348486688
2.66033303e-06,4.84572449,2.66033303e-06,-0.330424442
2.66053553e-06,4.83836237,2.66053553e-06,-0.320609577
2.66073425e-06,4.81469298,2.66073425e-06,-0.316060597
2.66086642e-06,4.78572919,2.66086642e-06,-0.30829362
2.66099843e-06,4.72565548,2.66099843e-06,-0.293127761
2.66126245e-06,4.01242597,2.66126245e-06,-0.0939958154
2.66149965e-06,3.19401724,2.66149965e-06,-0.0306985327
2.66175449e-06,2.52201735,2.66175449e-06,-0.0341171478
2.66202172e-06,2.0945596,2.66202172e-06,-0.00085447946
2.66236975e-06,2.03760103,2.66236975e-06,-0.0023927483
2.66279494e-06,2.04153622,2.66279494e-06,0.00223598213
2.66325503e-06,2.04004172,2.66325503e-06,-0.00244467564
2.6638106e-06,2.03925751,2.6638106e-06,0.00255630175
2.66492173e-06,2.03815615,2.66492173e-06,-0.00264574102
2.66650248e-06,2.0357042,2.66650248e-06,0.00266354703
2.66940011e-06,2.03240335,2.66940011e-06,-0.00271160351
2.67452105e-06,2.0253814,2.67452105e-06,0.00269936285
2.676e-06,2.02396502,2.676e-06,-0.00276741356
2.6761e-06,2.02360738,2.6761e-06,0.000168450456
2.6763e-06,2.023248,2.6763e-06,-3.3085902e-05
2.6765111e-06,2.02307017,2.6765111e-06,-0.000667059782
2.67673855e-06,2.02251637,2.67673855e-06,-0.00528511663
2.67691916e-06,2.02226995,2.67691916e-06,-0.00968375008
2.677e-06,2.02209653,2.677e-06,-0.0115029962
2.677019e-06,2.02207186,2.677019e-06,-0.0116905953
2.677057e-06,2.02205181,2.677057e-06,-0.0119377712
2.67713299e-06,2.02201722,2.67713299e-06,-0.012101009
2.67728498e-06,2.02186329,2.67728498e-06,-0.0118260129
2.67746577e-06,2.02168906,2.67746577e-06,-0.0114941848
2.67770389e-06,2.0261956,2.67770389e-06,-0.0212783732
2.67795311e-06,2.1018405,2.67795311e-06,-0.0559312348
2.67822613e-06,2.58642376,2.67822613e-06,-0.084021674
2.67843979e-06,2.69511592,2.67843979e-06,-0.135686142
2.67863798e-06,2.69041269,2.67863798e-06,-0.0564074676
2.67879327e-06,2.70162722,2.67879327e-06,-0.0675300328
2.6789541e-06,2.69164457,2.6789541e-06,-0.00993940863
2.67925458e-06,2.69916109,2.67925458e-06,-0.0233610044
2.67963887e-06,2.68970769,2.67963887e-06,0.0154747184
2.680114e-06,2.69722344,2.680114e-06,-0.0157042754
2.68064103e-06,2.6881167,2.68064103e-06,0.0153307817
2.6816951e-06,2.69452267,2.6816951e-06,-0.0151917856
2.68368717e-06,2.68310511,2.68368717e-06,0.0150667893
2.68767132e-06,2.68460193,2.68767132e-06,-0.0150553634
2.69563962e-06,2.66338286,2.69563962e-06,0.0149989977
2.71157622e-06,2.64534803,2.71157622e-06,-0.0150211857
2.74344941e-06,2.5858478,2.74344941e-06,0.0149826823
2.80344941e-06,2.49959142,2.80344941e-06,-0.015011525
2.86344941e-06,2.40067412,2.86344941e-06,0.0149781174
2.92344941e-06,2.32078402,2.92344941e-06,-0.0150043722
2.98344941e-06,2.22819411,2.98344941e-06,0.014973503
2.99e-06,2.22692777,2.99e-06,-0.0149742877
2.99025e-06,2.22269976,2.99025e-06,-0.000191406968
2.99075e-06,2.22197666,2.99075e-06,0.000153092313
2.99129267e-06,2.22126549,2.99129267e-06,-0.000194100938
2.99133619e-06,2.22118191,2.99133619e-06,-3.50325741e-05
2.99142322e-06,2.22106494,2.99142322e-06,-1.28422335e-05
2.99153987e-06,2.22090181,2.99153987e-06,-0.00043635312
2.99168152e-06,2.2207079,2.99168152e-06,-0.00119798641
2.99183731e-06,2.22059051,2.99183731e-06,-0.00447939694
2.99200787e-06,2.21888763,2.99200787e-06,-0.0164617173
2.99215118e-06,2.21214754,2.99215118e-06,-0.0287270122
2.99229628e-06,2.19806095,2.99229628e-06,-0.00938997657
2.99241437e-06,2.17309677,2.99241437e-06,-0.00872014816
2.9925e-06,2.09501339,2.9925e-06,-0.0198125801
2.99251165e-06,2.07159204,2.99251165e-06,-0.0251778357
2.99253495e-06,2.01072396,2.99253495e-06,-0.0372194657
2.99258155e-06,1.86920243,2.99258155e-06,-0.0329234643
2.99267474e-06,1.68614614,2.99267474e-06,-0.0112441763
2.99279526e-06,1.59272013,2.99279526e-06,-0.00359042211
2.99292632e-06,1.55840579,2.99292632e-06,0.000430574591
2.99308366e-06,1.54302013,2.99308366e-06,-0.00139725345
2.99336296e-06,1.53418091,2.99336296e-06,0.00089913862
2.99383613e-06,1.53360602,2.99383613e-06,-0.000961249199
2.99454795e-06,1.53250138,2.99454795e-06,0.000927719226
2.99597159e-06,1.53151282,2.99597159e-06,-0.00093765433
2.99881887e-06,1.52815563,2.99881887e-06,0.000915260984
3e-06,1.52744254,3e-06,-0.000923461482
