6.94466193e-07,4.71447625,6.94466193e-07,0.0818509998
7.23894089e-07,4.37983273,7.23894089e-07,-0.0817879809
7.82749882e-07,3.30302126,7.82749882e-07,0.0818236876
8.41177524e-07,2.339964,8.41177524e-07,-0.0818214515
8.85272558e-07,1.95011164,8.85272558e-07,0.0818064963
9.35158379e-07,1.8511678,9.35158379e-07,-0.0818241658
9.82464569e-07,1.96545762,9.82464569e-07,0.0818091702
9.9801e-07,2.02510107,9.9801e-07,-0.0818196577
9.98011e-07,2.02510501,9.98011e-07,-1.64106762
9.98013e-07,2.0251129,9.98013e-07,-1.01462055
9.98017e-07,2.02512867,9.98017e-07,-0.554077919
9.9802e-07,2.0251405,9.9802e-07,0.0985973091
9.98020231e-07,2.02514141,9.98020231e-07,1.32516598
9.98020692e-07,2.02514323,9.98020692e-07,0.563178496
9.98021614e-07,2.02514687,9.98021614e-07,0.11544314
9.98023458e-07,2.02515414,9.98023458e-07,0.0939786739
9.98026133e-07,2.02516469,9.98026133e-07,-0.0314878799
9.98031485e-07,2.02518578,9.98031485e-07,0.0471081797
9.98042189e-07,2.02522796,9.98042189e-07,-0.0464352064
9.98063595e-07,2.02531228,9.98063595e-07,0.0463636078
9.98106409e-07,2.02548073,9.98106409e-07,-0.0463759316
9.98192036e-07,2.02581692,9.98192036e-07,0.0463770834
9.9836329e-07,2.02648642,9.9836329e-07,-0.0463659894
9.98705798e-07,2.02781392,9.98705798e-07,0.0463713654
9.99390815e-07,2.03042312,9.99390815e-07,-0.0463621157
1e-06,2.03269238,1e-06,0.0463700967
1.000001e-06,2.03269606,1.000001e-06,1.62935294
1.000003e-06,2.03270343,1.000003e-06,4.46776626
1.000007e-06,2.03271817,1.000007e-06,1.86084349
1.00001e-06,2.03272923,1.00001e-06,-0.88867762
1.00001041e-06,2.03273073,1.00001041e-06,-4.0904651
1.00001122e-06,2.03273373,1.00001122e-06,-3.76958401
1.00001285e-06,2.03273973,1.00001285e-06,-2.45512662
1.00001611e-06,2.03275174,1.00001611e-06,-1.51091734
1.00001977e-06,2.03276523,1.00001977e-06,-1.0034613
1.00002603e-06,2.03278831,1.00002603e-06,-0.650073486
1.00003455e-06,2.03281972,1.00003455e-06,-0.374901095
1.00004894e-06,2.03287292,1.00004894e-06,-0.305788351
1.00006523e-06,2.03293322,1.00006523e-06,-0.257622379
1.00008976e-06,2.03302431,1.00008976e-06,-0.298496171
1.00012954e-06,2.03317266,1.00012954e-06,-0.259119614
1.00020911e-06,2.03347177,1.00020911e-06,-0.301619417
1.00036824e-06,2.0340796,1.00036824e-06,-0.265154798
1.00068649e-06,2.03533353,1.00068649e-06,-0.313750679
1.001323e-06,2.03799342,1.001323e-06,-0.289208267
1.00259602e-06,2.0439128,1.00259602e-06,-0.361247715
1.00514205e-06,2.05808216,1.00514205e-06,-0.381658918
1.01023413e-06,2.09520674,1.01023413e-06,-0.536124354
1.02041828e-06,2.20042663,1.02041828e-06,-0.692244292
1.04078658e-06,2.50379275,1.04078658e-06,-1.01094356
1.08152317e-06,3.28119809,1.08152317e-06,-1.16036606
1.14152317e-06,4.34240101,1.14152317e-06,-0.954846284
1.166e-06,4.65402129,1.166e-06,-0.72723005
1.166001e-06,4.65403201,1.166001e-06,-0.771984128
1.166003e-06,4.65405344,1.166003e-06,-0.736096492
1.16600578e-06,4.65408328,1.16600578e-06,-0.760821015
1.16600914e-06,4.65411923,1.16600914e-06,-0.748378059
1.16601e-06,4.65412848,1.16601e-06,-0.737818366
1.16601024e-06,4.65413104,1.16601024e-06,-0.66427794
1.16601072e-06,4.65413615,1.16601072e-06,-0.805703161
1.16601167e-06,4.65414639,1.16601167e-06,-0.699315992
1.16601358e-06,4.65416687,1.16601358e-06,-0.788503968
1.16601572e-06,4.65418976,1.16601572e-06,-0.708424257
1.16601928e-06,4.65422791,1.16601928e-06,-0.779914539
1.16602515e-06,4.65429087,1.16602515e-06,-0.709804488
1.16603138e-06,4.65435762,1.16603138e-06,-0.781179435
1.1660403e-06,4.65445315,1.1660403e-06,-0.713062103
1.16605e-06,4.65455686,1.16605e-06,-0.77954419
1.16606938e-06,4.65476411,1.16606938e-06,-0.713248397
1.16610814e-06,4.65517788,1.16610814e-06,-0.777226945
1.16618567e-06,4.65600253,1.16618567e-06,-0.70981094
1.16634074e-06,4.65764022,1.16634074e-06,-0.769740164
1.16665086e-06,4.66086936,1.16665086e-06,-0.695177
1.16727111e-06,4.66714338,1.16727111e-06,-0.740436942
1.1685116e-06,4.67896096,1.1685116e-06,-0.637127681
1.17099259e-06,4.69972618,1.17099259e-06,-0.626231968
1.17595457e-06,4.73019643,1.17595457e-06,-0.416558275
1.18587853e-06,4.75028616,1.18587853e-06,-0.216884357
1.20572644e-06,4.65410581,1.20572644e-06,0.273934405
1.24542227e-06,4.1164661,1.24542227e-06,0.681758583
1.29873243e-06,3.16346343,1.29873243e-06,0.774977252
1.35027725e-06,2.43442563,1.35027725e-06,0.384958024
1.39299236e-06,2.12366479,1.39299236e-06,0.135392554
1.44026639e-06,2.05650317,1.44026639e-06,-0.183315152
1.48974486e-06,2.17068017,1.48974486e-06,-0.239579657
1.49901e-06,2.20327221,1.49901e-06,-0.310998946
1.499011e-06,2.20327578,1.499011e-06,-0.24441401
1.499013e-06,2.20328292,1.499013e-06,-0.295135245
1.49901652e-06,2.20329547,1.49901652e-06,-0.25368959
1.49902e-06,2.20330791,1.49902e-06,-0.317645966
1.49902036e-06,2.2033092,1.49902036e-06,-0.377161987
1.49902109e-06,2.2033118,1.49902109e-06,-0.223963616
1.49902254e-06,2.20331698,1.49902254e-06,-0.32070367
1.49902486e-06,2.20332523,1.49902486e-06,-0.24183255
1.49902948e-06,2.20334173,1.49902948e-06,-0.312366977
1.49903383e-06,2.20335726,1.49903383e-06,-0.248129144
1.49904252e-06,2.20338831,1.49904252e-06,-0.307908888
1.49905441e-06,2.20343083,1.49905441e-06,-0.251071892
1.49907194e-06,2.20349366,1.49907194e-06,-0.306822534
1.49909208e-06,2.203566,1.49909208e-06,-0.253280219
1.49912948e-06,2.20370086,1.49912948e-06,-0.307263913
1.49920427e-06,2.20397258,1.49920427e-06,-0.25642977
1.49935387e-06,2.20452391,1.49935387e-06,-0.312348841
1.49965307e-06,2.20565812,1.49965307e-06,-0.267167254
1.50025146e-06,2.20805185,1.50025146e-06,-0.333392739
1.50144825e-06,2.21333398,1.50144825e-06,-0.308879566
1.50384182e-06,2.22582417,1.50384182e-06,-0.414649774
1.50862896e-06,2.25809095,1.50862896e-06,-0.463132787
1.51820325e-06,2.34851826,1.51820325e-06,-0.690681616
1.53735182e-06,2.60868013,1.53735182e-06,-0.893253076
1.57564896e-06,3.28584084,1.57564896e-06,-1.14283823
1.63564896e-06,4.30027719,1.63564896e-06,-0.892723575
1.665e-06,4.65924327,1.665e-06,-0.737559116
1.665001e-06,4.65925326,1.665001e-06,0.901870958
1.665003e-06,4.65927325,1.665003e-06,2.11210267
1.66500654e-06,4.65930858,1.66500654e-06,-1.57624823
1.66501e-06,4.6593432,1.66501e-06,-2.44819308
1.66501036e-06,4.65934684,1.66501036e-06,-7.55258355
1.66501109e-06,4.65935413,1.66501109e-06,-7.61087428
1.66501255e-06,4.65936869,1.66501255e-06,-7.47356376
1.66501547e-06,4.65939783,1.66501547e-06,-7.49111703
1.66502e-06,4.65944312,1.66502e-06,-5.48843874
1.66502052e-06,4.6594483,1.66502052e-06,-3.98785849
1.66502155e-06,4.65945865,1.66502155e-06,-3.50473364
1.66502363e-06,4.65947936,1.66502363e-06,-2.78378096
1.66502777e-06,4.65952078,1.66502777e-06,-1.06232483
1.66503426e-06,4.65958556,1.66503426e-06,-0.186577444
1.66504426e-06,4.6596853,1.66504426e-06,0.102244316
1.66505333e-06,4.65977581,1.66505333e-06,-0.084431718
1.66506871e-06,4.65992907,1.66506871e-06,0.0825259622
1.66509946e-06,4.66023512,1.66509946e-06,-0.0819403362
1.66516098e-06,4.66084532,1.66516098e-06,0.0818098359
1.665284e-06,4.66205814,1.665284e-06,-0.0816391824
1.66553006e-06,4.66445355,1.66553006e-06,0.0816744868
1.66602216e-06,4.66912388,1.66602216e-06,-0.0815748032
1.66700638e-06,4.67798603,1.66700638e-06,0.0816428902
1.6689748e-06,4.69382403,1.6689748e-06,-0.0815597323
1.67291165e-06,4.71817815,1.67291165e-06,0.0816343802
1.68078534e-06,4.73939944,1.68078534e-06,-0.0815580258
1.69653274e-06,4.6863081,1.69653274e-06,0.0816278307
1.72802752e-06,4.30816062,1.72802752e-06,-0.0815670494
1.78802752e-06,3.21060171,1.78802752e-06,0.081599452
1.84467039e-06,2.31497384,1.84467039e-06,-0.0815991544
1.88743968e-06,1.96025989,1.88743968e-06,0.0815838424
1.93662438e-06,1.87364451,1.93662438e-06,-0.081601282
1.98452289e-06,1.99086752,1.98452289e-06,0.0815865817
1.99801e-06,2.04205109,1.99801e-06,-0.0815966772
1.998011e-06,2.04205497,1.998011e-06,-1.64208554
1.998013e-06,2.04206273,1.998013e-06,-1.01526801
1.998017e-06,2.04207826,1.998017e-06,-0.556161515
1.99802e-06,2.04208989,1.99802e-06,0.0991808351
1.99802023e-06,2.04209079,1.99802023e-06,1.32598912
1.99802069e-06,2.04209258,1.99802069e-06,0.563953512
1.99802161e-06,2.04209616,1.99802161e-06,0.115841495
1.99802346e-06,2.04210331,1.99802346e-06,0.0943927619
1.99802613e-06,2.04211369,1.99802613e-06,-0.0313487932
1.99803149e-06,2.04213445,1.99803149e-06,0.0472359995
1.99804219e-06,2.04217597,1.99804219e-06,-0.0465089422
1.99806361e-06,2.04225894,1.99806361e-06,0.0464305477
1.99810643e-06,2.04242472,1.99810643e-06,-0.0464410004
1.99819208e-06,2.04275556,1.99819208e-06,0.0464415758
1.99836337e-06,2.04341435,1.99836337e-06,-0.0464298742
1.99870596e-06,2.04472046,1.99870596e-06,0.0464352367
1.99939113e-06,2.04728694,1.99939113e-06,-0.0464256952
2e-06,2.04951659,2e-06,0.0464337636
2.000001e-06,2.04952022,2.000001e-06,1.62864015
2.000003e-06,2.04952746,2.000003e-06,4.46620843
2.000007e-06,2.04954195,2.000007e-06,1.86609811
2.00001e-06,2.04955281,2.00001e-06,-0.883290213
2.00001041e-06,2.04955429,2.00001041e-06,-4.08378175
2.00001122e-06,2.04955724,2.00001122e-06,-3.76289013
2.00001285e-06,2.04956314,2.00001285e-06,-2.44583098
2.00001611e-06,2.04957494,2.00001611e-06,-1.4966603
2.00001978e-06,2.04958823,2.00001978e-06,-1.0046483
2.000026e-06,2.04961075,2.000026e-06,-0.641790041
2.00003458e-06,2.04964188,2.00003458e-06,-0.377548789
2.00004895e-06,2.04969407,2.00004895e-06,-0.29729948
2.0000653e-06,2.04975358,2.0000653e-06,-0.261305542
2.00008979e-06,2.04984297,2.00008979e-06,-0.290028828
2.00012984e-06,2.0499898,2.00012984e-06,-0.262794246
2.00020995e-06,2.05028588,2.00020995e-06,-0.293166028
2.00037015e-06,2.05088772,2.00037015e-06,-0.268833563
2.00069056e-06,2.05213001,2.00069056e-06,-0.305318322
2.00133138e-06,2.05476789,2.00133138e-06,-0.29292126
2.00261301e-06,2.06064819,2.00261301e-06,-0.352882615
2.00517629e-06,2.07475824,2.00517629e-06,-0.385486572
2.01030283e-06,2.11183203,2.01030283e-06,-0.527917897
2.02055593e-06,2.21716428,2.02055593e-06,-0.69611615
2.04106211e-06,2.521203,2.04106211e-06,-1.00188916
2.08207449e-06,3.29946201,2.08207449e-06,-1.16029148
2.14207449e-06,4.35150977,2.14207449e-06,-0.940906576
2.166e-06,4.65347536,2.166e-06,-0.730542319
2.166001e-06,4.65348602,2.166001e-06,-0.769325347
2.166003e-06,4.65350735,2.166003e-06,-0.733285048
2.16600578e-06,4.65353703,2.16600578e-06,-0.758142191
2.16600914e-06,4.65357279,2.16600914e-06,-0.745580858
2.16601e-06,4.653582,2.16601e-06,-0.735137927
2.16601024e-06,4.65358455,2.16601024e-06,-0.661482462
2.16601072e-06,4.65358964,2.16601072e-06,-0.802977107
2.16601167e-06,4.65359982,2.16601167e-06,-0.696562302
2.16601358e-06,4.65362019,2.16601358e-06,-0.785772485
2.16601572e-06,4.65364297,2.16601572e-06,-0.705668737
2.16601927e-06,4.6536809,2.16601927e-06,-0.777225837
2.16602521e-06,4.6537442,2.16602521e-06,-0.706983202
2.1660314e-06,4.65381012,2.1660314e-06,-0.778506819
2.16604027e-06,4.65390468,2.16604027e-06,-0.710236478
2.16604995e-06,4.65400775,2.16604995e-06,-0.776872353
2.16606931e-06,4.65421371,2.16606931e-06,-0.71042192
2.16610804e-06,4.65462492,2.16610804e-06,-0.774551746
2.16618548e-06,4.65544442,2.16618548e-06,-0.706977065
2.16634037e-06,4.65707182,2.16634037e-06,-0.767050223
2.16665015e-06,4.66028032,2.16665015e-06,-0.692313737
2.16726971e-06,4.66651295,2.16726971e-06,-0.737688668
2.16850882e-06,4.67824719,2.16850882e-06,-0.634149472
2.17098706e-06,4.69884369,2.17098706e-06,-0.623260589
2.17594352e-06,4.72896911,2.17594352e-06,-0.413160103
2.18585645e-06,4.74834585,2.18585645e-06,-0.213171399
2.20568231e-06,4.65068625,2.20568231e-06,0.278465003
2.24533404e-06,4.11009769,2.24533404e-06,0.686616094
2.29861398e-06,3.15311223,2.29861398e-06,0.779369021
2.35018012e-06,2.4208358,2.35018012e-06,0.387350306
2.39291198e-06,2.10904373,2.39291198e-06,0.136410625
2.44022088e-06,2.04208863,2.44022088e-06,-0.183554614
2.48971639e-06,2.15721632,2.48971639e-06,-0.239914284
2.49901e-06,2.19009611,2.49901e-06,-0.311472018
2.499011e-06,2.1900997,2.499011e-06,-0.244790174
2.499013e-06,2.19010688,2.499013e-06,-0.295537522
2.49901651e-06,2.19011948,2.49901651e-06,-0.254067106
2.49902e-06,2.190132,2.49902e-06,-0.318059396
2.49902036e-06,2.1901333,2.49902036e-06,-0.377572419
2.49902109e-06,2.19013591,2.49902109e-06,-0.224330718
2.49902254e-06,2.19014113,2.49902254e-06,-0.321143157
2.49902486e-06,2.19014942,2.49902486e-06,-0.242192444
2.49902948e-06,2.19016601,2.49902948e-06,-0.312784701
2.49903383e-06,2.19018164,2.49903383e-06,-0.248512586
2.49904249e-06,2.19021273,2.49904249e-06,-0.308308181
2.49905435e-06,2.19025542,2.49905435e-06,-0.251471914
2.49907186e-06,2.19031849,2.49907186e-06,-0.30721681
2.49909196e-06,2.19039111,2.49909196e-06,-0.253689014
2.49912918e-06,2.19052608,2.49912918e-06,-0.307655428
2.49920363e-06,2.19079799,2.49920363e-06,-0.256843415
2.49935251e-06,2.19134969,2.49935251e-06,-0.312741435
2.49965029e-06,2.1924845,2.49965029e-06,-0.267587482
2.50024584e-06,2.19487892,2.50024584e-06,-0.333796918
2.50143695e-06,2.20016038,2.50143695e-06,-0.309326219
2.50381915e-06,2.21264155,2.50381915e-06,-0.415114969
2.50858357e-06,2.24486325,2.50858357e-06,-0.463735735
2.5181124e-06,2.33512037,2.5181124e-06,-0.691587024
2.53717007e-06,2.59481971,2.53717007e-06,-0.895161928
2.5752854e-06,3.27166753,2.5752854e-06,-1.14726796
2.6352854e-06,4.29298325,2.6352854e-06,-0.898783595
2.665e-06,4.65907295,2.665e-06,-0.740170083
2.665001e-06,4.65908299,2.665001e-06,0.899218565
2.665003e-06,4.65910309,2.665003e-06,2.11063085
2.66500654e-06,4.65913861,2.66500654e-06,-1.57620092
2.66501e-06,4.65917341,2.66501e-06,-2.44118096
2.66501036e-06,4.65917707,2.66501036e-06,-7.5531772
2.66501109e-06,4.65918439,2.66501109e-06,-7.61241826
2.66501255e-06,4.65919904,2.66501255e-06,-7.47394865
2.66501547e-06,4.65922833,2.66501547e-06,-7.49193984
2.66502e-06,4.65927385,2.66502e-06,-5.48010046
2.66502052e-06,4.65927906,2.66502052e-06,-3.97752546
2.66502155e-06,4.65928947,2.66502155e-06,-3.4985487
2.66502363e-06,4.65931028,2.66502363e-06,-2.77103199
2.66502777e-06,4.65935191,2.66502777e-06,-1.05580379
2.66503431e-06,4.65941749,2.66503431e-06,-0.180255822
2.66504422e-06,4.65951699,2.66504422e-06,0.100396121
2.66505334e-06,4.65960844,2.66505334e-06,-0.0839717058
2.66506871e-06,4.65976243,2.66506871e-06,0.0821676833
2.66509946e-06,4.66006995,2.66509946e-06,-0.0816027823
2.66516094e-06,4.66068309,2.66516094e-06,0.0814807026
2.6652839e-06,4.66190184,2.6652839e-06,-0.0813138437
2.66552984e-06,4.66430921,2.66552984e-06,0.0813504396
2.6660217e-06,4.66900392,2.6660217e-06,-0.0812517973
2.66700543e-06,4.67791662,2.66700543e-06,0.0813199605
2.66897289e-06,4.69386271,2.66897289e-06,-0.0812372667
2.67290781e-06,4.71845952,2.67290781e-06,0.0813117303
2.68077764e-06,4.74026104,2.68077764e-06,-0.0812356731
2.69651731e-06,4.68862348,2.69651731e-06,0.0813052683
2.72799664e-06,4.31395482,2.72799664e-06,-0.0812446772
2.78799664e-06,3.22179743,2.78799664e-06,0.0812770508
2.84470739e-06,2.3279513,2.84470739e-06,-0.0812767129
2.88748578e-06,1.97387233,2.88748578e-06,0.0812614579
2.93666664e-06,1.88695863,2.93666664e-06,-0.081278871
2.98453155e-06,2.00323831,2.98453155e-06,0.0812641885
2.99801e-06,2.05412232,2.99801e-06,-0.081274318
2.998011e-06,2.05412618,2.998011e-06,-1.6428473
2.998013e-06,2.0541339,2.998013e-06,-1.01587526
2.998017e-06,2.05414935,2.998017e-06,-0.557044649
2.99802e-06,2.05416093,2.99802e-06,0.0993710519
2.99802023e-06,2.05416182,2.99802023e-06,1.32653443
2.99802069e-06,2.0541636,2.99802069e-06,0.564473708
2.99802161e-06,2.05416716,2.99802161e-06,0.115947748
2.99802346e-06,2.05417428,2.99802346e-06,0.0945600192
2.99802614e-06,2.05418461,2.99802614e-06,-0.0313710149
2.99803149e-06,2.05420527,2.99803149e-06,0.047313871
2.9980422e-06,2.05424659,2.9980422e-06,-0.0465753351
2.99806361e-06,2.05432917,2.99806361e-06,0.0464950997
2.99810644e-06,2.05449415,2.99810644e-06,-0.0465049032
2.9981921e-06,2.05482339,2.9981921e-06,0.0465052254
2.99836342e-06,2.055479,2.99836342e-06,-0.0464933515
2.99870605e-06,2.05677875,2.99870605e-06,0.0464986695
2.99939133e-06,2.05933253,2.99939133e-06,-0.0464890667
3e-06,2.06154991,3e-06,0.0464971226
